"whichdata","allgenes","allprobes","pvalslog","pvalslogcorrected","pvalscox","pvalscoxcorrected","hazard"
"STAD","JAM2","cg02485200","0.150078141270327","0.468994191469772","0.156506279241098","0.499714342685572","1.86854582996859"
"STAD","JAM2","cg04964944","0.0410760152377959","0.252692763897436","0.0471841657741684","0.296505695141512","2.34399419623158"
"STAD","JAM2","cg26412722","0.0453315982208731","0.267469085985995","0.0525073783771237","0.310031002980504","2.44770941812806"
"STAD","JAM3","cg23030863","0.080698893540972","0.352048936253828","0.0870607893492101","0.384573035659105","2.05104088314138"
"STAD","JAM3","cg24899571","0.02892293236332","0.215960541486852","0.0364509177179729","0.271074862776064","2.78137026084548"
"STAD","JAM3","cg14962363","0.13611074152033","0.452214264858245","0.142900099371785","0.477237674270326","1.90868369717835"
"STAD","JAM3","cg03637878","0.0348960121462512","0.244064370665745","0.0416088479392919","0.290012615635846","2.56362452242953"
"STAD","JAM3","cg24140030","0.0494380837196047","0.279499223151588","0.0566113071240355","0.323335627188125","2.35591672073188"
"STAD","JAM3","cg03304528","0.103771207073402","0.396306355339214","0.110060192633796","0.428214325644734","1.95606818205777"
"STAD","L1CAM","cg00641092","0.371890998582084","0.699155077334318","0.37433023928171","0.707135098321559","1.42463563399964"
"STAD","L1CAM","cg06300944","0.0243730421781221","0.196872329578947","0.0304332002998464","0.252337723092124","2.67336366905109"
"STAD","MPZ","cg10896862","0.0542844978987523","0.291252443064082","0.0619885968718306","0.334031844722963","2.375830381326"
"STAD","MPZ","cg13210580","0.211950496285649","0.542240139604245","0.216011436317946","0.559060435404377","1.60147346997426"
"STAD","NCAM1","cg07749724","0.00792838537679687","0.105283348787805","0.012221265483015","0.162929375565838","3.33854062380758"
"STAD","NCAM1","cg10980774","0.0710026793501779","0.332021331659223","0.078705660140555","0.368442831335267","2.24628397258854"
"STAD","NCAM1","cg27582739","0.0900387466045196","0.369914430980107","0.0979131583121816","0.403677056199345","2.15770746628123"
"STAD","NCAM2","cg15681537","0.2861856498209","0.624721229542614","0.289325108908544","0.635820022635302","1.57288022492571"
"STAD","NEGR1","cg23714541","0.240618055855749","0.571417642269442","0.244933776775271","0.586814312772809","1.61258005564913"
"STAD","NEGR1","cg05352161","0.0975145844675109","0.384495425333306","0.104365756543318","0.417627850146829","2.03392511216574"
"STAD","NEGR1","cg24525913","0.136857096467632","0.452214264858245","0.14269240252508","0.477237674270326","1.82185545040152"
"STAD","NEGR1","cg26153364","0.404873935481746","0.717536763485749","0.407138413510683","0.723733185892667","1.41163262900712"
"STAD","NEGR1","cg04985396","0.0596293064715879","0.300705730060583","0.0664443906708676","0.339444169731606","2.21871594491272"
"STAD","NFASC","cg24085946","0.322826547114113","0.656064723755876","0.326200348543246","0.669681028703692","1.51879628335417"
"STAD","NFASC","cg17042926","0.0762146649983852","0.339485312689913","0.0822859092605033","0.378183219527214","2.06694576531071"
"STAD","NLGN1","cg16419629","0.0652104608519604","0.316255050514008","0.0709648162113246","0.348885602712579","2.04113910957311"
"STAD","NLGN1","cg01946530","0.165631707838274","0.489760457782428","0.171585617199893","0.51510328733229","1.79697907066251"
"STAD","NLGN1","cg11733675","0.0401550607087","0.251551779077152","0.0454946991361947","0.292110773142234","2.23088660958729"
"STAD","NLGN1","cg01893322","0.193709891366653","0.526872968416243","0.19985488787125","0.548667040300745","1.78015567760794"
"STAD","NLGN1","cg01298010","0.181646509323662","0.509115646939909","0.188687742688241","0.5309243689526","1.87252794690183"
"STAD","NLGN1","cg27315556","0.164970081246795","0.489760457782428","0.169873069053855","0.514076986937988","1.70452811922701"
"STAD","NLGN1","cg09527109","0.272116753157268","0.610762135491412","0.2765258568398","0.620454150412213","1.60443382811894"
"STAD","NLGN1","cg07489890","0.0398159961596313","0.251551779077152","0.0443848723649415","0.292110773142234","2.10946543981917"
"STAD","NLGN1","cg16664532","0.0841092672754792","0.356781187901401","0.0898311220076872","0.389705085487694","1.9616807946677"
"STAD","NLGN1","cg06304401","0.0540948038036758","0.291252443064082","0.0616605716959058","0.334031844722963","2.35344332414988"
"STAD","NLGN1","cg00100892","0.601842638449056","0.844816277863532","0.602622007252586","0.848001028169807","1.25571593850334"
"STAD","NLGN1","cg04812049","0.0644650109090228","0.315609949242091","0.0707362727086952","0.348885602712579","2.10905110723218"
"STAD","NLGN1","cg13519184","0.1835194725056","0.509776312515554","0.189765412946202","0.5309243689526","1.80744988008249"
"STAD","NLGN1","cg13238990","0.0256027780000457","0.198811979681614","0.0304828387645936","0.252337723092124","2.44050009439818"
"STAD","NLGN4X","cg19743317","0.288073335685861","0.624721229542614","0.292995069387677","0.638718379462932","1.65311718577315"
"STAD","NLGN4X","cg21142738","0.689697838832224","0.886045530282685","0.690150556626878","0.88844387895768","0.823188122141018"
"STAD","NLGN4X","cg15790913","0.0248719348088448","0.196872329578947","0.0316499815305057","0.256473988264443","2.80679850541547"
"STAD","NLGN4X","cg24103438","0.163136835878786","0.489760457782428","0.177635203275807","0.519207372758887","0.400138075105686"
"STAD","NLGN4X","cg20303283","0.831123684122571","0.929510917573787","0.831175638951363","0.93101179768146","0.916418665178759"
"STAD","NLGN4X","cg21875437","0.967396745350306","0.981598597397763","0.964765923802943","0.981471827245418","1.02056414538909"
"STAD","NRCAM","cg05412664","0.0505891390060935","0.280387916661131","0.0580628232652718","0.323335627188125","2.42092068797905"
"STAD","NRCAM","cg17885062","0.224433420618822","0.550893806953766","0.229021742123363","0.568782330381575","1.61678558138344"
"STAD","NRCAM","cg17583077","0.0282566539621012","0.212830566701724","0.0323855174291474","0.257114749859785","2.23898689726513"
"STAD","NRCAM","cg06292947","0.156106530587741","0.478916901933669","0.162377710565641","0.504745528874677","1.8367061930235"
"STAD","NRCAM","cg15919396","0.960901619701388","0.979458777825305","0.960902382030006","0.981159926251257","1.02231739317178"
"STAD","NRCAM","cg11514698","0.246276193932656","0.57461160868741","0.250209664112804","0.588348535085548","1.57632119404247"
"STAD","NRCAM","cg06570167","0.50804440878929","0.788576195941103","0.509570583204064","0.793040311608974","1.34679508338254"
"STAD","NRCAM","cg24188919","0.358010803250074","0.687357342841238","0.360527187180942","0.696941639569385","1.43452215016773"
"STAD","NRXN1","cg17677030","0.0169985547858663","0.167842872885654","0.0223484070449599","0.228342419807199","2.82201942970451"
"STAD","NRXN1","cg07529754","0.0273599911513884","0.207406384534718","0.032966332335652","0.258236269962607","2.50420444857628"
"STAD","NRXN1","cg05495351","0.222227685148889","0.54972111589462","0.226514117416408","0.568584752374914","1.58784299557975"
"STAD","NRXN1","cg18201351","0.567676117977829","0.826542055296095","0.568502550915114","0.830333525418039","1.25789494971328"
"STAD","NRXN1","cg13906811","0.025132637818589","0.196872329578947","0.0312762779745736","0.255205740417527","2.70079755301223"
"STAD","NRXN1","cg18396357","0.158840860593873","0.485858596440736","0.164860511609377","0.50761593722858","1.81885594653069"
"STAD","NRXN1","cg03168108","0.631448328262533","0.855769072328115","0.631946000995805","0.858423758578117","1.20812342504796"
"STAD","NRXN2","cg27466845","0.387100598097652","0.707424094348212","0.389395662314506","0.715526318477112","1.42027599363308"
"STAD","NRXN2","cg24524285","0.90245800378735","0.951064297866056","0.902467435076706","0.952784781934138","0.950893690082442"
"STAD","NRXN2","cg22187354","0.19885310813961","0.53561921010987","0.203831789219036","0.555363170920503","1.68274180478771"
"STAD","NRXN2","cg21751231","0.168363412560309","0.489760457782428","0.17427673077","0.517108986501893","1.79046501169411"
"STAD","NRXN2","cg27017482","0.183457830480151","0.509776312515554","0.18973622744204","0.5309243689526","1.83564544700848"
"STAD","NRXN2","cg24407327","0.105269551141874","0.397775919204597","0.112532530104898","0.432110205468156","2.0502139471973"
"STAD","NRXN3","cg15572745","0.709263818475912","0.892548502226628","0.709523566808044","0.893913699987968","1.16681210771354"
"STAD","NRXN3","cg04272011","0.949493821373903","0.974371388746145","0.949495201593346","0.976077744420106","0.974335674356336"
"STAD","NRXN3","cg07231787","0.961953557115236","0.979458777825305","0.961954242588466","0.981159926251257","0.979353683430136"
"STAD","NRXN3","cg20312971","0.0518715064939342","0.283483814559873","0.0578575400276384","0.323335627188125","2.22876099370282"
"STAD","NRXN3","cg21918126","0.72903738815876","0.902654300407316","0.729278375445097","0.905748322652669","0.858494001058901"
"STAD","NRXN3","cg04324727","0.669071336590035","0.878111698604721","0.669501352321989","0.879629290980451","1.20088885016849"
"STAD","PTPRC","cg25132230","0.0747509356297399","0.339485312689913","0.0827070112574933","0.378183219527214","2.23474693952598"
"STAD","PTPRM","cg05870479","0.761532236132083","0.907915617060064","0.764187394522452","0.90998868314059","0.887998025816481"
"STAD","PTPRM","cg01946574","0.11616528240364","0.419982174843931","0.122178207511828","0.448683551361254","1.8843797138207"
"STAD","PTPRM","cg11222672","0.222036047487886","0.54972111589462","0.226011534805883","0.568584752374914","1.69204856446876"
"STAD","PTPRM","cg07194093","0.0932397566694213","0.375137998589449","0.0991204056231976","0.405806538701245","1.93408040530929"
"STAD","PTPRM","cg22141456","0.442419568985073","0.739463717720429","0.444760593814042","0.746562425330713","1.42955222920473"
"STAD","PTPRM","cg16474170","0.732231499224897","0.904702430693222","0.732444350486554","0.906872615196735","0.866106495411836"
"STAD","PTPRM","cg11814464","0.720643954957523","0.898135623813002","0.720859086178492","0.901336990581946","1.1512218674657"
"STAD","SDC2","cg25664438","0.0267267752321999","0.203921824011915","0.0323800651556293","0.257114749859785","2.53660749973459"
"STAD","SDC2","cg20594401","0.249239477286073","0.577626007517034","0.253367058558946","0.590687090886433","1.57749211589541"
"STAD","SDC2","cg16935295","0.0233309170758445","0.195318764712794","0.0285601797926936","0.244950447127117","2.55184324309935"
"STAD","SDC2","cg07146119","0.201554322466652","0.53561921010987","0.207493133646043","0.555363170920503","1.74898825448237"
"STAD","SDC2","cg23858558","0.201373462028991","0.53561921010987","0.206877691966517","0.555363170920503","1.73436493905802"
"STAD","SDC2","cg08979737","0.800273672355059","0.922788581959955","0.800353621093483","0.923787332794541","0.905115046548058"
"STAD","SDC2","cg13096260","0.48060478808564","0.766228800543592","0.482370919412854","0.772187779714037","1.37474701235879"
"STAD","SDC2","cg04261408","0.222105195933384","0.54972111589462","0.227190498689376","0.568584752374914","1.67712045120591"
"STAD","VCAN","cg19814134","0.00905751289902038","0.113218911237755","0.0125437026167523","0.163765006385377","2.850562766251"
"STAD","VCAN","cg05176349","0.13247035439208","0.446788086373929","0.139557095335561","0.477237674270326","1.94575037680108"
"STAD","VCAN","cg21810188","0.0574488132983635","0.300705730060583","0.0634193160283026","0.3343921643012","2.14349911038116"
"STAD","VCAN","cg25660010","0.0866903411451139","0.361209754771308","0.0940937057716464","0.39485751529173","2.13044391388544"
"STAD","VCAN","cg19540689","0.00514702257417539","0.0819556137617475","0.00777780720832652","0.121852312930449","3.05470880980914"
"STAD","VCAN","cg00328900","0.353706237916945","0.685596443285588","0.356335215254571","0.696941639569385","1.44519786232242"
"STAD","VCAN","cg00567749","0.272373922551064","0.610762135491412","0.275631102322616","0.620454150412213","1.50489046605912"
"STAD","VCAN","cg17771652","0.0592915713545614","0.300705730060583","0.0646827157973996","0.339295495812252","2.05420088095701"
"STAD","VCAN","cg16431436","0.183442837881939","0.509776312515554","0.189777221242631","0.5309243689526","1.80337001634035"
"STAD","VCAN","cg15336997","0.0122862164275722","0.142112182979394","0.0162928673026805","0.199417907090099","2.79094928001772"
"STAD","VCAN","cg07478641","0.0725875942911679","0.334472248204401","0.0784362066859841","0.368442831335267","2.07943637365884"
"STAD","VCAN","cg23936023","0.374361536066154","0.700437587384921","0.377070627856505","0.708136445749076","1.45169329631941"
"TGCT","CD2","cg03016153","0.108408961814919","0.404382635341366","0.145399321357959","0.479899445493264","0.205138977758962"
"TGCT","CD2","cg00027570","0.913122105430333","0.954553802384912","0.913141835065689","0.956275985919951","0.923957053323254"
"TGCT","CD2","cg16719404","0.748920023904458","0.906899752457517","0.754194956273751","0.909266127303441","0.784900325548685"
"TGCT","CD6","cg09153080","0.583883261157973","0.833958388968262","0.590595007977175","0.842171279579103","0.517131568722878"
"TGCT","CD6","cg27284288","0.409104095146806","0.718943020797468","0.417247948353921","0.732629870264053","0.496593245738802"
"TGCT","CD6","cg21939215","0.66086793278733","0.871907623397097","0.662838997428914","0.873398805652375","0.718808211834912"
"TGCT","CD6","cg07380416","0.578652686045551","0.833231502577846","0.58259499666266","0.836588851583251","1.65247763507515"
"TGCT","CD6","cg26427109","0.779959878538585","0.910804623324265","0.780291113893891","0.912758948179528","0.809519902224806"
"TGCT","CD80","cg13458803","0.711000338794999","0.892548502226628","0.711813875257135","0.894525458210838","1.34150233467829"
"TGCT","CTLA4","cg08460026","0.744512128698648","0.906899752457517","0.742273259791425","0.907595566544324","1.26677337883767"
"TGCT","HLA-DPA1","cg25824217","0.54952694832835","0.813133708555719","0.555672085002765","0.82064652673271","0.587473246155022"
"TGCT","HLA-E","cg13036546","0.44466232360643","0.74074188813627","0.4508921435171","0.749402727974024","0.515651222725258"
"TGCT","ICOS","cg15344028","0.737020273381974","0.906899752457517","0.737761920382803","0.907595566544324","1.32218578271912"
"TGCT","ITGB2","cg06654697","0.162175652741353","0.489760457782428","0.181626024153285","0.523065143088503","0.32973997279346"
"TGCT","ITGB2","cg07274406","0.323793283803697","0.656064723755876","0.346624740586379","0.689820054914796","2.9860136409298"
"TGCT","PDCD1","cg20805133","0.125421861703328","0.434217020165152","0.160803818641857","0.504745528874677","4.99451100860889"
"TGCT","PTPRC","cg23095383","0.101186534000618","0.391149703558435","0.140271106649506","0.477237674270326","0.19278302370643"
"TGCT","PTPRC","cg26399994","0.34445731257648","0.679522260759459","0.358273880584104","0.696941639569385","0.448867646826764"
"TGCT","PTPRC","cg25132230","0.831890727869808","0.929510917573787","0.829376260068748","0.930821820591804","1.24201833491644"
"TGCT","PTPRC","cg09247619","0.44083408788899","0.73891591051293","0.456374463860999","0.756498905167689","0.401193649024788"
"TGCT","PTPRC","cg22073152","0.347239818474816","0.680684010324487","0.357455378445667","0.696941639569385","0.462024560555673"
"THCA","CADM1","cg14030346","0.909838563910903","0.953666648167092","0.909853110160398","0.956183676895849","1.06535765132652"
"THCA","CADM1","cg24749470","0.633817819534758","0.857990711927812","0.635101946385266","0.861714534645136","1.36225383722738"
"THCA","CADM1","cg10553088","0.870057661519815","0.944319138686725","0.870100810090699","0.946109158849247","0.912427045872167"
"THCA","CADM1","cg01282147","0.176233451540759","0.505059281854615","0.190420659615986","0.531459085626564","2.42845090524666"
"THCA","CD274","cg15837913","0.0950474026211347","0.377659326224327","0.111503995748327","0.42956457378454","2.93897639276154"
"THCA","CD274","cg19724470","0.80996680861261","0.922901536941776","0.807758561517006","0.924380374609995","1.15876723624819"
"THCA","CD4","cg06624527","0.214311323267496","0.544249110327824","0.22806913731617","0.568584752374914","0.425599099718222"
"THCA","CD40LG","cg09226411","0.552238893129756","0.813133708555719","0.552014335796827","0.820404802668671","1.35015999802583"
"THCA","CD58","cg10180415","0.413973136111782","0.725997664076633","0.41787551110481","0.732629870264053","1.57381175931841"
"THCA","CD86","cg01878435","0.604031230782265","0.844816277863532","0.604897764309078","0.848500005923042","1.27205120199235"
"THCA","CD86","cg13617155","0.304507701992074","0.644678468181418","0.310099611524989","0.658891579641703","1.71447771564684"
"THCA","CD86","cg16331599","0.565561262761858","0.826535427543761","0.563695429335365","0.826894044280966","1.40242425472575"
"THCA","CD8A","cg19410791","0.0245554718778001","0.196872329578947","0.0344242311794342","0.264369095659054","0.294554318272735"
"THCA","CDH2","cg11963233","0.212742727112814","0.542240139604245","0.220331767223373","0.563151248686281","1.88519821362244"
"THCA","CLDN1","cg03623835","0.84251285549608","0.935139084397731","0.842591611042116","0.936945838624124","1.11691668214991"
"THCA","CLDN1","cg25330387","0.675674177931837","0.879683001616906","0.676432994245254","0.882612351941945","1.27691434260145"
"THCA","CLDN1","cg00804587","0.605764256929626","0.844816277863532","0.607309365941514","0.848500005923042","0.720998976701698"
"THCA","CLDN11","cg01092546","0.180023613477901","0.507260781382576","0.188419385364916","0.5309243689526","2.01397688938893"
"THCA","CLDN11","cg22233906","0.764364038087219","0.907915617060064","0.764592501057917","0.90998868314059","1.16768528440876"
"THCA","CLDN11","cg04980452","0.288169282052848","0.624721229542614","0.296304308560132","0.64373593503869","1.89782417962137"
"THCA","CLDN11","cg02943050","0.300631252661123","0.643354494586081","0.31091688086169","0.659102301466986","0.488325030643356"
"THCA","CLDN16","cg06073141","0.159196220961433","0.485858596440736","0.170192296101172","0.514076986937988","2.23770311035671"
"THCA","CLDN16","cg25330387","0.675674177931837","0.879683001616906","0.676432994245254","0.882612351941945","1.27691434260145"
"THCA","CLDN16","cg27235662","0.240724879083722","0.571417642269442","0.252388542274583","0.590455462609793","2.17355569775953"
"THCA","CLDN4","cg02936493","0.624752522716552","0.852715971591414","0.625855400236968","0.854494498914961","0.752766545489711"
"THCA","CLDN8","cg22540233","0.448986964393099","0.744089821102808","0.450917215895859","0.749402727974024","0.650140965899852"
"THCA","HLA-C","cg17096289","0.212288690392221","0.542240139604245","0.230511078496118","0.568782330381575","0.375335027971972"
"THCA","HLA-C","cg25954539","0.907568195756657","0.953079078608029","0.90504672378563","0.953298678626257","1.06588878420052"
"THCA","HLA-C","cg15454374","0.471336816113895","0.763119402957738","0.474562900712396","0.769119183913194","1.52010726149326"
"THCA","HLA-DOA","cg10397527","0.482187004577407","0.767709661759422","0.483610772818414","0.773119262668892","0.701161192642883"
"THCA","HLA-DOA","cg17214455","0.322577847638426","0.656064723755876","0.32885613069109","0.669681028703692","0.559936786946292"
"THCA","HLA-DOA","cg08147094","0.100411135736722","0.391149703558435","0.110875187938833","0.42956457378454","0.416456089147607"
"THCA","HLA-DOA","cg20024110","0.431329268483765","0.733764688722591","0.435306262486716","0.740515399361929","0.633038588038495"
"THCA","HLA-DPA1","cg26350754","0.219065004119019","0.548837086637467","0.226936497848024","0.568584752374914","1.96281398386761"
"THCA","HLA-DPA1","cg00798281","0.711805421557438","0.892605517961568","0.710217211321157","0.893913699987968","1.21217128785498"
"THCA","HLA-DPA1","cg12939283","0.828992471667993","0.929355839400862","0.826769573899606","0.930821820591804","1.12414351235008"
"THCA","HLA-DPA1","cg09321817","0.52334484201581","0.797574824083756","0.527211453151074","0.804358141957244","0.726073214265331"
"THCA","HLA-DPA1","cg01804934","0.623961595075538","0.852715971591414","0.623131432590838","0.854351730798407","1.33379404673385"
"THCA","HLA-DPA1","cg12365667","0.707826796690976","0.892548502226628","0.708381679279787","0.893913699987968","0.803194231442813"
"THCA","HLA-DPA1","cg02286081","0.204221121264388","0.537956827672723","0.211684661682288","0.557883739880598","2.00840286060514"
"THCA","HLA-DQA2","cg20821042","0.529482269222611","0.803800602502026","0.532256418082731","0.808891279904113","1.49678383720469"
"THCA","HLA-DQB1","cg25597745","0.746425044771643","0.906899752457517","0.746902475137935","0.907595566544324","1.24173219199911"
"THCA","HLA-DRA","cg20724257","0.36632349365917","0.692009815192163","0.371429401391417","0.70493804880828","1.78273878597454"
"THCA","HLA-DRA","cg25258233","0.946054662354341","0.973392494103634","0.948578393190295","0.975989152363044","0.967141180892006"
"THCA","HLA-DRA","cg19248557","0.692681011010879","0.886051661105381","0.693364286812079","0.88844387895768","0.78703301614494"
"THCA","HLA-DRA","cg26928531","0.148473773732385","0.467712289907648","0.158504089876385","0.502000823732487","0.460755092440347"
"THCA","HLA-DRB1","cg19575208","0.321977022611139","0.656064723755876","0.327313724859823","0.669681028703692","0.59640093488696"
"THCA","HLA-DRB1","cg08845336","0.152266206035395","0.473314264792563","0.163626003291711","0.507283783292245","0.432437272158793"
"THCA","HLA-E","cg09326440","0.937717036621878","0.967827134838811","0.937723353147659","0.970770872201321","1.05067034496014"
"THCA","HLA-E","cg21176130","0.524402419784792","0.798151351356387","0.526415331095085","0.804340720463881","1.40822457196624"
"THCA","ICAM2","cg24080793","0.899276783643413","0.951064297866056","0.899303472762277","0.952784781934138","1.08335688609763"
"THCA","ICAM2","cg16047144","0.354176205169661","0.685596443285588","0.362391471846701","0.696941639569385","0.524536713043474"
"THCA","ITGA4","cg25515269","0.185416874447295","0.513832140272574","0.194398398397977","0.536192765534326","2.01441943114524"
"THCA","ITGA4","cg05246303","0.963603655420964","0.980289433004012","0.961649507226591","0.981159926251257","0.977573041913148"
"THCA","ITGB2","cg10825839","0.335501168270273","0.6704317563224","0.342050800914346","0.683336075759725","0.611778321712978"
"THCA","ITGB7","cg25278343","0.771599813475949","0.907915617060064","0.77181647443716","0.91197513384184","0.855514491547847"
"THCA","ITGB7","cg00740389","0.941930120173734","0.969998151800296","0.941935571844918","0.97256089360086","0.951413987975175"
"THCA","ITGB7","cg26689077","0.753092551101402","0.906899752457517","0.75333540684384","0.909266127303441","0.85421673273656"
"THCA","L1CAM","cg13423140","0.512737544649927","0.790904016438662","0.51526466716055","0.795785183417016","0.682806462436756"
"THCA","L1CAM","cg15067665","0.0262015781603389","0.201221270185609","0.039112420202969","0.285711284589042","3.89261029100104"
"THCA","L1CAM","cg07874445","0.885156932545539","0.948561791264446","0.885189885932863","0.951599374173023","1.08698397278237"
"THCA","L1CAM","cg12039689","0.0222760300988056","0.189669096855773","0.0393751747857357","0.285711284589042","4.93438133446093"
"THCA","L1CAM","cg03658985","0.101199582878097","0.391149703558435","0.108360750748866","0.426564550958233","0.489322523989793"
"THCA","MAG","cg07918620","0.541288216357297","0.809177677124458","0.543154364269771","0.815078388272006","0.710309750003445"
"THCA","MPZL1","cg04846203","0.127046382971857","0.435217201142659","0.137299410671118","0.471715811516268","2.30265436924951"
"THCA","NRXN2","cg27319263","0.974091488573081","0.987538825775126","0.97409199410365","0.988468300848022","1.02210057557312"
"THCA","PDCD1","cg20805133","0.587394931102373","0.837608063161758","0.586602533357733","0.838513353643962","1.30317530792672"
"THCA","PDCD1LG2","cg07211259","0.390607280834664","0.707424094348212","0.394750013469332","0.715526318477112","1.58413753205591"
"THCA","PTPRC","cg15626828","0.891370525171505","0.951064297866056","0.891482148597753","0.952784781934138","1.06867954761191"
"THCA","PTPRF","cg19824710","0.394030372220022","0.707424094348212","0.396681491987892","0.715526318477112","1.54922618779603"
"THCA","PTPRF","cg15620905","0.787516768326408","0.914233796012776","0.787694793113456","0.914828859057767","1.1582873439937"
"THCA","PTPRF","cg02283735","0.155705879835084","0.478916901933669","0.165674108983849","0.50761593722858","0.467727172245103"
"THCA","PTPRF","cg25219246","0.357584163861685","0.687357342841238","0.364020352677358","0.69787010862784","1.7673065316319"
"THCA","PTPRF","cg21268658","0.803723954282014","0.922901536941776","0.803853031372941","0.924323131756841","0.878405141473078"
"THCA","PTPRF","cg13235366","0.742249950655709","0.906899752457517","0.7428205138893","0.907595566544324","1.27435915866911"
"THCA","SDC1","cg22344841","0.876755300389345","0.946863490769743","0.874634026340623","0.947184314239845","1.08528776443747"
"THCA","SDC3","cg14836522","0.0477361293667923","0.273609521980395","0.062858166271166","0.334200657776561","0.288142262814832"
"THCA","SDC3","cg00456651","0.845567564548656","0.935139084397731","0.845663759713096","0.937624983234092","1.1357467649703"
"THCA","SELL","cg19853494","0.153518760754166","0.473450246420328","0.1621537598625","0.504745528874677","2.03461029710561"
"THCA","SIGLEC1","cg13753515","0.615872290198483","0.848838166635767","0.617068404887162","0.852817444279748","0.771202242277484"
"THCA","VCAM1","cg04743650","0.38961270916288","0.707424094348212","0.395510547288194","0.715526318477112","1.73135431993848"
"THCA","VCAN","cg21594702","0.909657036269546","0.953666648167092","0.911953735154508","0.956183676895849","0.946095014237699"
"THYM","CD2","cg03016153","0.86479752034072","0.942859434058032","0.864953717006379","0.944648127463118","1.18705193045146"
"THYM","CD28","cg22309950","0.595000799463013","0.842203967566974","0.598442724337745","0.846482015920907","0.616530569588004"
"THYM","CD28","cg13790288","0.356117498032037","0.685964033094497","0.376346473362771","0.708136445749076","0.358376670505935"
"THYM","CD28","cg02099418","0.91134370997589","0.95439292265746","0.911379332103493","0.956183676895849","1.10982407331705"
"THYM","CD6","cg27284288","0.93378492493338","0.966400328098501","0.933797467321355","0.969268572528791","1.07034877388859"
"THYM","CD6","cg13014558","0.20709497842003","0.537956827672723","0.239430772401636","0.578870694592433","0.26724959648524"
"THYM","CD6","cg21939215","0.689660812539233","0.886045530282685","0.691245038929413","0.88844387895768","0.695050720635243"
"THYM","CD6","cg26427109","0.538223088118531","0.805670732184439","0.541766266718749","0.814034991553107","1.599712630091"
"THYM","CD8B","cg08777095","0.506224821693144","0.786791224192387","0.512297985574032","0.795785183417016","0.546802148161161"
"THYM","CD8B","cg22999502","0.674620008384091","0.879683001616906","0.677848685912634","0.8830068802077","0.599946571475183"
"THYM","CDH1","cg09406989","0.955514026996228","0.978839565580268","0.955517833403718","0.980553235152287","0.955380602285758"
"THYM","CLDN10","cg25032595","0.0153103405988456","0.160277014382058","0.999057052045549","0.999410083779534","5.16274408503905e-10"
"THYM","CLDN10","cg24545961","0.109475464504904","0.40451534810923","0.132791766758575","0.46725644320758","0.281626778290654"
"THYM","CLDN11","cg16512144","0.145575806457411","0.462978309311774","0.165202158704618","0.50761593722858","3.55597935947425"
"THYM","CNTNAP2","cg22049038","0.616714775164196","0.848838166635767","0.619699408500723","0.853630486504513","0.635373787064704"
"THYM","HLA-C","cg17096289","0.136400028543657","0.452214264858245","0.158251486539237","0.502000823732487","3.52551878736166"
"THYM","HLA-C","cg25954539","0.00439599270060346","0.0748592959885372","0.998973464695901","0.999410083779534","2487972509.23168"
"THYM","HLA-DQA1","cg03787837","0.473858655055112","0.76410282423018","0.481147321757562","0.771279813185724","1.91357381609335"
"THYM","HLA-DQA2","cg20821042","0.497065108502135","0.780817516697872","0.501171734631258","0.788313555079015","1.6441470182129"
"THYM","ICOS","cg15344028","0.389473643299846","0.707424094348212","0.396897324284859","0.715526318477112","1.86015951623913"
"THYM","ICOS","cg18561976","0.773529570380936","0.907915617060064","0.773909217758069","0.912079569574454","0.808126333774672"
"THYM","ITGA4","cg02609279","0.951865265464715","0.975952606388342","0.951879652054282","0.977673593674634","1.08940955880365"
"THYM","ITGA4","cg05246303","0.282256431687231","0.622235097997179","0.29801350296663","0.6448621885743","2.4774020585751"
"THYM","ITGA9","cg11390741","0.51331165239553","0.790904016438662","0.523715310860696","0.802184103659075","0.456643290705883"
"THYM","ITGAL","cg10522125","0.188756136379848","0.517719298800493","0.220332716182762","0.563151248686281","4.0722256311043"
"THYM","ITGAL","cg14176836","0.948119989555451","0.973812052209488","0.948128909985125","0.975989152363044","1.06763478113779"
"THYM","ITGB2","cg24167037","0.395695621191015","0.707424094348212","0.405898271221694","0.722621922250743","2.17359758757243"
"THYM","ITGB2","cg06654697","0.29191331476596","0.62935439422019","0.302830854028373","0.652892208226309","2.13739507953702"
"THYM","ITGB2","cg01167274","0.316247452682725","0.651913608600354","0.340201131096874","0.683336075759725","0.331644837251515"
"THYM","ITGB2","cg07274406","0.548973794982374","0.813133708555719","0.553710322714979","0.820440894312864","1.7218424009048"
"THYM","NRXN2","cg27122888","0.704684599534521","0.892548502226628","0.70708770615","0.893913699987968","0.629196372571708"
"THYM","NRXN3","cg09340276","0.753709369697197","0.906899752457517","0.754497424783707","0.909266127303441","1.33281166811288"
"THYM","PTPRC","cg13673094","0.85294444633817","0.935821870899482","0.853062649679361","0.937650714100327","0.867334919697181"
"THYM","PTPRF","cg21268658","0.992865691055524","0.997961665517742","0.992865738383204","0.998816132363241","0.987420882906575"
"THYM","PTPRF","cg07565499","0.903174630116587","0.951064297866056","0.903210754467266","0.952784781934138","0.903374090945941"
"THYM","SDC1","cg13681655","0.91962988118524","0.959649298750139","0.919652201546497","0.961380192897806","0.920669142943443"
"THYM","SDC4","cg10876928","0.548103465008784","0.813133708555719","0.556642793026357","0.82064652673271","2.05456317116939"
